1333736129321895,29.3121,129.69,0.386198
1333736129371893,29.3129,129.69,0.386198
1333736129421895,29.314,129.69,0.386165
1333736129471897,29.3122,129.691,0.386098
1333736129521896,29.3166,129.69,0.386187
1333736129571896,29.3111,129.689,0.386121
1333736129621895,29.3141,129.693,0.385586
1333736129671894,29.3105,129.69,0.386145
1333736129721894,29.3151,129.695,0.386079
1333736129771897,29.3153,129.693,0.386012
1333736129821895,29.3138,129.691,0.385945
1333736129871895,29.313,129.692,0.385254
1333736129921900,29.3151,129.695,0.385188
1333736129971898,29.3179,129.696,0.385121
1333736130021896,29.3156,129.695,0.385055
1333736130071897,29.315,129.692,0.384988
1333736130121895,29.3149,129.693,0.385234
1333736130171895,29.3132,129.695,0.384856
1333736130221894,29.3145,129.696,0.38479
1333736130271895,29.3149,129.697,0.384724
1333736130321895,29.316,129.695,0.384658
1333736130371899,29.3149,129.695,0.384592
1333736130421895,29.3185,129.697,0.384369
1333736130471895,29.3179,129.696,0.384302
1333736130521897,29.3171,129.697,0.384392
1333736130571893,29.3187,129.697,0.384325
1333736130621894,29.3183,129.698,0.384259
1333736130671896,29.3174,129.694,0.384817
1333736130721894,29.3177,129.696,0.38475
1333736130771895,29.32,129.699,0.384527
1333736130821896,29.3179,129.697,0.384148
1333736130871892,29.3197,129.697,0.384394
1333736130921891,29.3175,129.694,0.384327
1333736130971893,29.3183,129.697,0.38426
1333736131021891,29.3205,129.699,0.384193
1333736131071896,29.3173,129.701,0.384284
1333736131121894,29.3167,129.699,0.384218
1333736131171897,29.3228,129.7,0.38415
1333736131220882,29.3196,129.698,0.38424
1333736131270877,29.3204,129.7,0.384173
1333736131320880,29.3198,129.699,0.384106
1333736131370879,29.3219,129.701,0.383727
1333736131420879,29.3213,129.698,0.38366
1333736131470887,29.3191,129.7,0.383594
1333736131520889,29.3219,129.701,0.383371
1333736131570887,29.3204,129.704,0.383305
1333736131620885,29.3243,129.701,0.383237
1333736131670886,29.3203,129.701,0.383327
1333736131720887,29.3214,129.704,0.383261
1333736131770883,29.3207,129.702,0.383194
1333736131820882,29.3227,129.703,0.383128
1333736131870885,29.3204,129.707,0.383062
1333736131920884,29.3227,129.702,0.382371
1333736131970896,29.3173,129.701,0.382305
1333736132020883,29.3205,129.705,0.382239
1333736132070883,29.3226,129.705,0.382173
1333736132120885,29.3211,129.704,0.382107
1333736132170887,29.3246,129.704,0.38204
1333736132220882,29.3211,129.707,0.381974
1333736132270882,29.3203,129.705,0.381909
1333736132320881,29.3186,129.704,0.381843
1333736132370882,29.3218,129.707,0.381778
1333736132420880,29.3251,129.706,0.382336
1333736132470880,29.326,129.705,0.382269
1333736132520882,29.3269,129.707,0.382202
1333736132570882,29.3251,129.706,0.382291
1333736132620882,29.3243,129.703,0.382224
1333736132670883,29.3277,129.707,0.382157
1333736132720883,29.3259,129.708,0.38209
1333736132770880,29.3256,129.706,0.381398
1333736132820882,29.3223,129.707,0.381645
1333736132870885,29.3268,129.71,0.381579
1333736132920882,29.3269,129.708,0.381512
1333736132970886,29.3239,129.707,0.381446
1333736133020886,29.3272,129.709,0.381379
1333736133070886,29.3271,129.71,0.381312
1333736133120885,29.3275,129.71,0.381246
1333736133170886,29.3271,129.708,0.381179
1333736133220885,29.3272,129.713,0.381113
1333736133270885,29.3253,129.709,0.381047
1333736133320886,29.3272,129.712,0.381293
1333736133370886,29.3275,129.71,0.381226
1333736133420887,29.3259,129.711,0.38116
1333736133470886,29.328,129.71,0.381094
1333736133520886,29.3274,129.712,0.381027
1333736133570886,29.3271,129.711,0.380961
1333736133620885,29.3287,129.711,0.380269
1333736133670886,29.3262,129.713,0.380204
1333736133720887,29.3306,129.714,0.380137
1333736133770886,29.3302,129.714,0.38007
1333736133820886,29.3289,129.712,0.380629
1333736133870887,29.3305,129.716,0.379938
1333736133920885,29.3295,129.714,0.380496
1333736133970883,29.3275,129.713,0.380586
1333736134020892,29.3317,129.714,0.380207
1333736134070887,29.3299,129.713,0.38014
1333736134120893,29.3297,129.716,0.379762
1333736134170897,29.3307,129.717,0.379696
1333736134220885,29.331,129.716,0.379629
1333736134270891,29.3298,129.714,0.379563
1333736134320891,29.3316,129.715,0.379965
1333736134370879,29.3293,129.715,0.379899
1333736134419875,29.3297,129.716,0.378582
1333736134469881,29.3337,129.717,0.379766
1333736134519892,29.3319,129.716,0.379699
1333736134569882,29.3327,129.719,0.379633
1333736134619885,29.3328,129.714,0.379565
1333736134669880,29.3342,129.72,0.379343
1333736134719881,29.3323,129.718,0.379276
1333736134769882,29.3339,129.719,0.37921
1333736134819882,29.3339,129.715,0.379299
1333736134869880,29.3338,129.717,0.379232
1333736134919880,29.3353,129.721,0.378853
1333736134969879,29.3299,129.718,0.378943
1333736135019878,29.3349,129.719,0.378876
1333736135069879,29.3336,129.721,0.378185
1333736135119878,29.3336,129.721,0.378432
1333736135169880,29.3331,129.72,0.378365
1333736135219878,29.3361,129.721,0.378611
1333736135269877,29.3336,129.721,0.378233
1333736135319877,29.3349,129.721,0.378166
1333736135369879,29.3338,129.72,0.3781
1333736135419883,29.3374,129.723,0.37772
1333736135469883,29.331,129.718,0.378279
1333736135519882,29.3343,129.723,0.37837
1333736135569882,29.3369,129.72,0.378303
1333736135644873,29.3341,129.721,0.378236
1333736135694874,29.3382,129.723,0.378482
1333736135744874,29.3355,129.722,0.377165
1333736135794875,29.3362,129.724,0.37788
1333736135844874,29.3371,129.723,0.377814
1333736135894873,29.3384,129.725,0.377747
1333736135944872,29.3402,129.724,0.37768
1333736135994873,29.3368,129.723,0.377613
1333736136044875,29.3365,129.725,0.377547
1333736136094876,29.3399,129.727,0.37748
1333736136144876,29.3391,129.725,0.377257
1333736136194874,29.339,129.727,0.377035
1333736136244876,29.3388,129.727,0.377593
1333736136294875,29.3357,129.729,0.376903
1333736136344874,29.3365,129.727,0.376837
1333736136394873,29.3392,129.728,0.376771
1333736136444872,29.3379,129.727,0.376861
1333736136494873,29.3382,129.727,0.376795
1333736136544873,29.3399,129.729,0.376729
1333736136594877,29.3403,129.731,0.376663
1333736136644872,29.3375,129.727,0.376597
1333736136694871,29.3394,129.729,0.376531
1333736136744883,29.3412,129.728,0.376464
1333736136794882,29.3412,129.729,0.376397
1333736136843857,29.3409,129.728,0.376331
