# /cmd_vel/recceipt_time, /cmd_vel/angular/z, /cmd_vel/recceipt_time, /cmd_vel/linear/x, /ctrl_vels/recceipt_time, /ctrl_vels/u_res, /ctrl_vels/recceipt_time, /ctrl_vels/w_res
351.35399999999998499, 0, 351.35399999999998499, 0, 351.35300000000000864, 0, 351.35300000000000864, 0
351.45299999999997453, 0, 351.45299999999997453, 0, 351.45299999999997453, 0, 351.45299999999997453, 0
351.55299999999999727, 0, 351.55299999999999727, 0, 351.55299999999999727, 0, 351.55299999999999727, 0
351.65300000000002001, 0, 351.65300000000002001, 0, 351.65300000000002001, 0, 351.65300000000002001, 0
351.7540000000000191, 0, 351.7540000000000191, 0, 351.7540000000000191, 0, 351.7540000000000191, 0
351.85300000000000864, 0, 351.85300000000000864, 0, 351.85300000000000864, 0, 351.85300000000000864, 0
351.95299999999997453, 0, 351.95299999999997453, 0, 351.95299999999997453, 0, 351.95299999999997453, 0
352.05299999999999727, 0, 352.05299999999999727, 0, 352.05299999999999727, 0, 352.05299999999999727, 0
352.15300000000002001, 0, 352.15300000000002001, 0, 352.15300000000002001, 0, 352.15300000000002001, 0
352.2529999999999859, 0, 352.2529999999999859, 0, 352.2529999999999859, 0, 352.2529999999999859, 0
352.35300000000000864, 0, 352.35300000000000864, 0, 352.35300000000000864, 0, 352.35300000000000864, 0
352.45400000000000773, 0, 352.45400000000000773, 0, 352.45299999999997453, 0, 352.45299999999997453, 0
352.55299999999999727, 0, 352.55299999999999727, 0, 352.55299999999999727, 0, 352.55299999999999727, 0
352.65300000000002001, 0, 352.65300000000002001, 0, 352.65300000000002001, 0, 352.65300000000002001, 0
352.7529999999999859, 0, 352.7529999999999859, 0, 352.7529999999999859, 0, 352.7529999999999859, 0
352.85300000000000864, 0, 352.85300000000000864, 0, 352.85300000000000864, 0, 352.85300000000000864, 0
352.95299999999997453, 0, 352.95299999999997453, 0, 352.95299999999997453, 0, 352.95299999999997453, 0
353.05299999999999727, 0, 353.05299999999999727, 0, 353.05299999999999727, 0, 353.05299999999999727, 0
353.15399999999999636, 0, 353.15399999999999636, 0, 353.15300000000002001, 0, 353.15300000000002001, 0
353.2529999999999859, 0, 353.2529999999999859, 0, 353.2529999999999859, 0, 353.2529999999999859, 0
353.35399999999998499, 0, 353.35399999999998499, 0, 353.35399999999998499, 0, 353.35399999999998499, 0
353.45299999999997453, 0, 353.45299999999997453, 0, 353.45299999999997453, 0, 353.45299999999997453, 0
353.55299999999999727, 0, 353.55299999999999727, 0, 353.55299999999999727, 0, 353.55299999999999727, 0
353.65399999999999636, 0, 353.65399999999999636, 0, 353.65399999999999636, 0, 353.65399999999999636, 0
353.7529999999999859, 0, 353.7529999999999859, 0, 353.7529999999999859, 0, 353.7529999999999859, 0
353.85300000000000864, 0, 353.85300000000000864, 0, 353.85300000000000864, 0, 353.85300000000000864, 0
353.95299999999997453, 0, 353.95299999999997453, 0, 353.95400000000000773, 0, 353.95400000000000773, 0
354.05399999999997362, 0, 354.05399999999997362, 0, 354.05399999999997362, 0, 354.05399999999997362, 0
354.15300000000002001, 0, 354.15300000000002001, 0, 354.15300000000002001, 0, 354.15300000000002001, 0
354.2540000000000191, 0, 354.2540000000000191, 0, 354.2540000000000191, 0, 354.2540000000000191, 0
354.35300000000000864, 0, 354.35300000000000864, 0, 354.35300000000000864, 0, 354.35300000000000864, 0
354.45400000000000773, 0, 354.45400000000000773, 0, 354.45400000000000773, 0, 354.45400000000000773, 0
354.55299999999999727, 0, 354.55299999999999727, 0, 354.55299999999999727, 0, 354.55299999999999727, 0
354.65300000000002001, 0, 354.65300000000002001, 0, 354.65300000000002001, 0, 354.65300000000002001, 0
354.7540000000000191, 0, 354.7540000000000191, 0, 354.7540000000000191, 0, 354.7540000000000191, 0
354.85300000000000864, 0, 354.85300000000000864, 0, 354.85300000000000864, 0, 354.85300000000000864, 0
354.95299999999997453, -0.26419794644871663625, 354.95299999999997453, -0.070512975955046131027, 354.95299999999997453, 0.01013860013335943222, 354.95299999999997453, 0.010458581149578094482
355.05299999999999727, -0.26431439151895358419, 355.05299999999999727, -0.070512801397862409636, 355.05299999999999727, -0.0045260996557772159576, 355.05299999999999727, -0.0021637589670717716217
355.15399999999999636, -0.30014567214101917081, 355.15399999999999636, -0.070455411645933968545, 355.15399999999999636, -0.079276420176029205322, 355.15399999999999636, -0.24477761983871459961
355.2540000000000191, -0.49720289755846597268, 355.2540000000000191, -0.070007968914001406091, 355.2529999999999859, -0.15848754346370697021, 355.2529999999999859, -0.65457171201705932617
355.35300000000000864, -0.76782038525603557577, 355.35300000000000864, -0.069023045009577121967, 355.35300000000000864, -0.16327311098575592041, 355.35300000000000864, -0.7760651707649230957
355.45299999999997453, -1.0719170006351137481, 355.45299999999997453, -0.067382472331458498349, 355.45299999999997453, -0.13837839663028717041, 355.45299999999997453, -1.1834219694137573242
355.55299999999999727, -1.6497390746920959081, 355.55299999999999727, -0.062540741874186511762, 355.55299999999999727, -0.14664579927921295166, 355.55299999999999727, -1.9975281953811645508
355.65300000000002001, -2.457796226899592984, 355.65300000000002001, -0.050830060818527957045, 355.65300000000002001, -0.033062119036912918091, 355.65300000000002001, -2.3789362907409667969
355.7529999999999859, -2.9856609880409821223, 355.7529999999999859, -0.037872567721189159817, 355.7529999999999859, 0.047157451510429382324, 355.7529999999999859, -3.5364048480987548828
355.85399999999998499, -3.5353932436029564812, 355.85399999999998499, -0.00063074974009232065431, 355.85399999999998499, 0.22768439352512359619, 355.85399999999998499, -4.87566375732421875
