# /imu/data/recceipt_time, /imu/data/angular_velocity/z, /imu/data/recceipt_time, /imu/data/linear_acceleration/x, /vel_pid/recceipt_time, /vel_pid/linear/z, /vel_pid/recceipt_time, /vel_pid/angular/z, /cmd_vel/recceipt_time, /cmd_vel/linear/x, /cmd_vel/recceipt_time, /cmd_vel/angular/z, /vel_encoder/recceipt_time, /vel_encoder/vector/x, /vel_encoder/recceipt_time, /vel_encoder/vector/y
1580244538.9094080925, 0.00017903000116348266602, 1580244538.9094080925, 0.76375032958984367948, 1580244539.0705182552, -0.0068577043712139129639, 1580244539.0705182552, 0.041161719709634780884, 1580244542.061715126, 0.42147159669196415654, 1580244542.061715126, 0, 1580244539.2759008408, 0, 1580244539.2759008408, 0
1580244538.9220750332, 0.00071105733513832092285, 1580244538.9220750332, 0.7852981445312499087, 1580244539.267793417, -0.0068577043712139129639, 1580244539.267793417, 0.041161719709634780884, 1580244567.9792664051, 0, 1580244567.9792664051, -0.54204923409852967531, 1580244539.4777495861, 0, 1580244539.4777495861, 0
1580244538.9308907986, 0.0012430194765329360962, 1580244538.9308907986, 0.76375032958984367948, 1580244539.4696543217, -0.0068577043712139129639, 1580244539.4696543217, 0.041161719709634780884, 1580244578.4381494522, 0.42147159669196415654, 1580244578.4381494522, 0, 1580244539.6807219982, 0, 1580244539.6807219982, 0
1580244538.9431269169, 0.0017749173566699028015, 1580244538.9431269169, 0.76135612792968743179, 1580244539.6703138351, -0.0068577043712139129639, 1580244539.6703138351, 0.041161719709634780884, 1580244595.3501062393, 0, 1580244595.3501062393, -0.54204923409852967531, 1580244539.8801341057, 0, 1580244539.8801341057, 0
1580244538.9545230865, 0.00071060750633478164673, 1580244538.9545230865, 0.77332713623046867024, 1580244539.8704121113, -0.0068577043712139129639, 1580244539.8704121113, 0.041161719709634780884, 1580244606.2780513763, 0.42147159669196415654, 1580244606.2780513763, 0, 1580244540.0793886185, 0, 1580244540.0793886185, 0
1580244538.9676494598, -0.001949721015989780426, 1580244538.9676494598, 0.77332713623046867024, 1580244540.0716617107, -0.0068577043712139129639, 1580244540.0716617107, 0.041161719709634780884, 1580244616.4703755379, 0, 1580244616.4703755379, -0.54204923409852967531, 1580244540.2803323269, 0, 1580244540.2803323269, 0
1580244538.9789538383, 0.00017870776355266571045, 1580244538.9789538383, 0.77811553955078116562, 1580244540.268255949, -0.0068577043712139129639, 1580244540.268255949, 0.041161719709634780884, 1580244627.0321552753, 0.42147159669196415654, 1580244627.0321552753, 0, 1580244540.481744051, 0, 1580244540.481744051, 0
1580244538.9906022549, 0.00071073509752750396729, 1580244538.9906022549, 0.75417352294921868872, 1580244540.469887495, -0.0068577043712139129639, 1580244540.469887495, 0.041161719709634780884, 1580244641.6719501019, 0, 1580244641.6719501019, 0, 1580244540.6824941635, 0, 1580244540.6824941635, 0
1580244539.0026426315, -0.00088549591600894927979, 1580244539.0026426315, 0.74220251464843745026, 1580244540.6692438126, -0.0068577043712139129639, 1580244540.6692438126, 0.041161719709634780884, , , , , 1580244540.8790669441, 0, 1580244540.8790669441, 0
1580244539.0245811939, -0.00088538881391286849976, 1580244539.0245811939, 0.77093293457031242255, 1580244540.8703761101, -0.0068577043712139129639, 1580244540.8703761101, 0.041161719709634780884, , , , , 1580244541.0797564983, 0, 1580244541.0797564983, 0
1580244539.0283794403, -0.0014173304662108421326, 1580244539.0283794403, 0.75177932128906244102, 1580244541.0739102364, -0.0068577043712139129639, 1580244541.0739102364, 0.041161719709634780884, , , , , 1580244541.2801702023, 0, 1580244541.2801702023, 0
1580244539.0386323929, -0.00088511127978563308716, 1580244539.0386323929, 0.76135612792968743179, 1580244541.2720782757, -0.0068577043712139129639, 1580244541.2720782757, 0.041161719709634780884, , , , , 1580244541.4820168018, 0, 1580244541.4820168018, 0
1580244539.0506865978, -0.00035295635461807250977, 1580244539.0506865978, 0.72783730468749996412, 1580244541.472789526, -0.0068577043712139129639, 1580244541.472789526, 0.041161719709634780884, , , , , 1580244541.6810159683, 0, 1580244541.6810159683, 0
1580244539.0626533031, 0.00017913524061441421509, 1580244539.0626533031, 0.73023150634765621181, 1580244541.6730072498, -0.0068577043712139129639, 1580244541.6730072498, 0.041161719709634780884, , , , , 1580244541.882024765, 0, 1580244541.882024765, 0
1580244539.0747714043, -0.00035293493419885635376, 1580244539.0747714043, 0.77572133789062491793, 1580244541.8759999275, -0.0068577043712139129639, 1580244541.8759999275, 0.041161719709634780884, , , , , 1580244542.0856559277, 0, 1580244542.0856559277, 0
1580244539.0881848335, -0.00035289209336042404175, 1580244539.0881848335, 0.77093293457031242255, 1580244542.0699424744, -0.0068577043712139129639, 1580244542.0699424744, 0.041161719709634780884, , , , , 1580244542.2841644287, 0, 1580244542.2841644287, 0
1580244539.0986559391, -0.00035284925252199172974, 1580244539.0986559391, 0.76853873291015617486, 1580244542.2706391811, 0.9625269770622253418, 1580244542.2706391811, 0.8419577479362487793, , , , , 1580244542.4840457439, 0.057486783713102340698, 1580244542.4840457439, 0.064249940216541290283
1580244539.1106655598, -0.00035280641168355941772, 1580244539.1106655598, 0.76135612792968743179, 1580244542.4740345478, 1.0281932353973388672, 1580244542.4740345478, 0.88847148418426513672, , , , , 1580244542.6806576252, 0.12962706387042999268, 1580244542.6806576252, 0.12962706387042999268
1580244539.1271018982, 0.00071133393794298171997, 1580244539.1271018982, 0.75656772460937493641, 1580244542.6730093956, 1.0571129322052001953, 1580244542.6730093956, 0.94929081201553344727, , , , , 1580244542.8833961487, 0.3015238344669342041, 1580244542.8833961487, 0.29306989908218383789
1580244539.1345951557, 0.00071124825626611709595, 1580244539.1345951557, 0.7852981445312499087, 1580244542.8744370937, 0.82373505830764770508, 1580244542.8744370937, 0.79120934009552001953, , , , , 1580244543.0824987888, 0.35882273316383361816, 1580244543.0824987888, 0.34755083918571472168
1580244539.1467089653, 0.00017911382019519805908, 1580244539.1467089653, 0.75656772460937493641, 1580244543.0729629993, 0.75727564096450805664, 1580244543.0729629993, 0.76824069023132324219, , , , , 1580244543.2839710712, 0.38747221231460571289, 1580244543.2839710712, 0.37479129433631896973
1580244539.1591451168, 0.00017909239977598190308, 1580244539.1591451168, 0.77572133789062491793, 1580244543.2747182846, 0.72538346052169799805, 1580244543.2747182846, 0.75889229774475097656, , , , , 1580244543.4831421375, 0.41142502427101135254, 1580244543.4831421375, 0.39113557338714599609
1580244539.1708345413, 0.0012431675568222999573, 1580244539.1708345413, 0.77332713623046867024, 1580244543.4757649899, 0.701747894287109375, 1580244543.4757649899, 0.75390237569808959961, , , , , 1580244543.6842529774, 0.43021154403686523438, 1580244543.6842529774, 0.40203177928924560547
1580244539.18262887, -0.00035312771797180175781, 1580244539.18262887, 0.77572133789062491793, 1580244543.6761710644, 0.67855381965637207031, 1580244543.6761710644, 0.75000202655792236328, , , , , 1580244543.8854703903, 0.48563182353973388672, 1580244543.8854703903, 0.41236436367034912109
1580244539.1947226524, 0.0012430604547262191772, 1580244539.1947226524, 0.76375032958984367948, 1580244543.877117157, 0.63238376379013061523, 1580244543.877117157, 0.74117964506149291992, , , , , 1580244544.0862579346, 0.48719739913940429688, 1580244544.0862579346, 0.42144450545310974121
1580244539.2073476315, -0.00088528264313936233521, 1580244539.2073476315, 0.77811553955078116562, 1580244544.0728855133, 0.58242517709732055664, 1580244544.0728855133, 0.72951424121856689453, , , , , 1580244544.2820601463, 0.483753204345703125, 1580244544.2820601463, 0.44289246201515197754
1580244539.2186493874, 0.00071096979081630706787, 1580244539.2186493874, 0.76375032958984367948, 1580244544.2739927769, 0.51018887758255004883, 1580244544.2739927769, 0.68968462944030761719, , , , , 1580244544.4867963791, 0.47154197096824645996, 1580244544.4867963791, 0.44561654329299926758
1580244539.2306163311, -0.00035321339964866638184, 1580244539.2306163311, 0.79966335449218750586, 1580244544.4748282433, 0.47875675559043884277, 1580244544.4748282433, 0.67594331502914428711, , , , , 1580244544.6843109131, 0.46621909737586975098, 1580244544.6843109131, 0.45025053620338439941
1580244539.2425761223, 0.00017887819558382034302, 1580244539.2425761223, 0.75656772460937493641, 1580244544.6747159958, 0.44704616069793701172, 1580244544.6747159958, 0.65533864498138427734, , , , , 1580244544.8833014965, 0.46136590838432312012, 1580244544.8833014965, 0.48719739913940429688
1580244539.2546415329, 0.0017750011757016181946, 1580244539.2546415329, 0.78050974121093741331, 1580244544.8759002686, 0.35641461610794067383, 1580244544.8759002686, 0.57121354341506958008, , , , , 1580244545.0846745968, 0.45411220192909240723, 1580244545.0846745968, 0.48260512948036193848
1580244539.2666101456, 0.00017864257097244262695, 1580244539.2666101456, 0.77811553955078116562, 1580244545.0769748688, 0.3480942845344543457, 1580244545.0769748688, 0.55077069997787475586, , , , , 1580244545.2859449387, 0.43357747793197631836, 1580244545.2859449387, 0.48453599214553833008
1580244539.2785615921, 0.00071066990494728088379, 1580244539.2785615921, 0.74459671630859369795, 1580244545.2795591354, 0.33631923794746398926, 1580244545.2795591354, 0.51607608795166015625, , , , , 1580244545.4863481522, 0.43140134215354919434, 1580244545.4863481522, 0.47216814756393432617
1580244539.2928724289, 0.00017853546887636184692, 1580244539.2928724289, 0.75177932128906244102, 1580244545.4786846638, 0.35463565587997436523, 1580244545.4786846638, 0.508235931396484375, , , , , 1580244545.6863987446, 0.44122254848480224609, 1580244545.6863987446, 0.46110498905181884766
1580244539.3029277325, -0.00088558252900838851929, 1580244539.3029277325, 0.76614453124999992717, 1580244545.6807761192, 0.36676231026649475098, 1580244545.6807761192, 0.50267082452774047852, , , , , 1580244545.8873922825, 0.45732158422470092773, 1580244545.8873922825, 0.45880883932113647461
1580244539.3146111965, -0.00035342760384082794189, 1580244539.3146111965, 0.76375032958984367948, 1580244545.8758714199, 0.35480991005897521973, 1580244545.8758714199, 0.48611047863960266113, , , , , 1580244546.090764761, 0.44014406204223632812, 1580244546.090764761, 0.44113555550575256348
1580244539.3267285824, 0.0012427605688571929932, 1580244539.3267285824, 0.76135612792968743179, 1580244546.0769131184, 0.37733516097068786621, 1580244546.0769131184, 0.50079149007797241211, , , , , 1580244546.2893431187, 0.43155530095100402832, 1580244546.2893431187, 0.44075286388397216797
1580244539.3389697075, 0.00071056280285120010376, 1580244539.3389697075, 0.75417352294921868872, 1580244546.2758717537, 0.37216150760650634766, 1580244546.2758717537, 0.48991930484771728516, , , , , 1580244546.4859547615, 0.42302045226097106934, 1580244546.4859547615, 0.45066800713539123535
1580244539.3506717682, -0.0014177169650793075562, 1580244539.3506717682, 0.77572133789062491793, 1580244546.4771978855, 0.35169482231140136719, 1580244546.4771978855, 0.4614016413688659668, , , , , 1580244546.6865305901, 0.42296656966209411621, 1580244546.6865305901, 0.44037020206451416016
1580244539.3632643223, 0.00017859879881143569946, 1580244539.3632643223, 0.74938511962890619333, 1580244546.6784191132, 0.37050774693489074707, 1580244546.6784191132, 0.4673607945442199707, , , , , 1580244546.8878183365, 0.43973964452743530273, 1580244546.8878183365, 0.4061717689037322998
1580244539.3746397495, -0.00035347137600183486938, 1580244539.3746397495, 0.76375032958984367948, 1580244546.8800039291, 0.4280280768871307373, 1580244546.8800039291, 0.52185869216918945312, , , , , 1580244547.0868549347, 0.42842277884483337402, 1580244547.0868549347, 0.41168013215065002441
1580244539.3868803978, -0.00035342853516340255737, 1580244539.3868803978, 0.79487495117187489946, 1580244547.0800769329, 0.41295492649078369141, 1580244547.0800769329, 0.51562285423278808594, , , , , 1580244547.2881374359, 0.42699131369590759277, 1580244547.2881374359, 0.41020736098289489746
1580244539.3986861706, 0.00071071181446313858032, 1580244539.3986861706, 0.74220251464843745026, 1580244547.2801949978, 0.41285017132759094238, 1580244547.2801949978, 0.52386778593063354492, , , , , 1580244547.4892625809, 0.42951402068138122559, 1580244547.4892625809, 0.42961317300796508789
1580244539.4106497765, -0.00035347137600183486938, 1580244539.4106497765, 0.75177932128906244102, 1580244547.4797182083, 0.37221014499664306641, 1580244547.4797182083, 0.49248152971267700195, , , , , 1580244547.6901566982, 0.43119582533836364746, 1580244547.6901566982, 0.4284604489803314209
