# /vel_encoder/recceipt_time, /vel_encoder/x, /vel_encoder/recceipt_time, /vel_encoder/y
1568512515.221237421, 0, 1568512515.221237421, 0
1568512515.221323967, 0, 1568512515.221323967, 0
1568512515.2218034267, 0, 1568512515.2218034267, 0
1568512515.2256491184, 0, 1568512515.2256491184, 0
1568512515.3097171783, 0, 1568512515.3097171783, 0
1568512515.5095191002, 0, 1568512515.5095191002, 0
1568512515.7086527348, 0, 1568512515.7086527348, 0
1568512515.908272028, 0, 1568512515.908272028, 0
1568512516.1080458164, 0, 1568512516.1080458164, 0
1568512516.3106601238, -0.022543838247656822205, 1568512516.3106601238, 0.022543838247656822205
1568512516.5078344345, -0.050723634660243988037, 1568512516.5078344345, 0.050723634660243988037
1568512516.7079131603, -0.054105211049318313599, 1568512516.7079131603, 0.067631512880325317383
1568512516.9089379311, -0.067631512880325317383, 1568512516.9089379311, 0.078903429210186004639
1568512517.1091957092, -0.067631512880325317383, 1568512517.1091957092, 0.090175345540046691895
1568512517.3094370365, 0, 1568512517.3094370365, 0.082660734653472900391
1568512517.509401083, -0.050723634660243988037, 1568512517.509401083, 0.074676461517810821533
1568512517.7083194256, 0, 1568512517.7083194256, 0
1568512517.9087166786, 0, 1568512517.9087166786, 0
1568512518.1089494228, 0, 1568512518.1089494228, 0
1568512518.3102359772, 0, 1568512518.3102359772, 0
1568512518.508010149, 0, 1568512518.508010149, 0
1568512518.709641695, 0, 1568512518.709641695, 0
1568512518.9089434147, 0, 1568512518.9089434147, 0
1568512519.1081728935, 0, 1568512519.1081728935, -0.029667064547538757324
1568512519.3129346371, 0.020665185526013374329, 1568512519.3129346371, -0.042321879416704177856
1568512519.5090911388, 0.049314644187688827515, 1568512519.5090911388, -0.048649288713932037354
1568512519.708455801, 0.052978016436100006104, 1568512519.708455801, -0.059208881109952926636
1568512519.908520937, 0.055420264601707458496, 1568512519.908520937, -0.066248610615730285645
1568512520.109941721, 0.095341645181179046631, 1568512520.109941721, -0.066940061748027801514
1568512520.3095815182, 0.086104929447174072266, 1568512520.3095815182, -0.078442461788654327393
1568512520.5090250969, 0.081486575305461883545, 1568512520.5090250969, -0.084193661808967590332
1568512520.7092788219, 0.078715562820434570312, 1568512520.7092788219, -0.080881230533123016357
1568512520.9087836742, 0.076868221163749694824, 1568512520.9087836742, -0.078672945499420166016
1568512521.1083221436, 0, 1568512521.1083221436, 0
1568512521.3100674152, 0, 1568512521.3100674152, 0
1568512521.5085844994, 0, 1568512521.5085844994, 0
1568512521.7079174519, 0, 1568512521.7079174519, 0
1568512521.9093225002, 0, 1568512521.9093225002, 0
1568512522.1125087738, 0, 1568512522.1125087738, 0
1568512522.3114378452, 0, 1568512522.3114378452, 0
1568512522.5087552071, 0.020110720768570899963, 1568512522.5087552071, 0.0051758997142314910889
1568512522.7089276314, 0.043141178786754608154, 1568512522.7089276314, 0.017667021602392196655
1568512522.909509182, 0.047222901135683059692, 1568512522.909509182, 0.031630396842956542969
1568512523.1080286503, 0.091242961585521697998, 1568512523.1080286503, 0.049630954861640930176
1568512523.3089761734, 0.1059163212776184082, 1568512523.3089761734, 0.078174978494644165039
1568512523.5094277859, 0.11325299739837646484, 1568512523.5094277859, 0.083993047475814819336
1568512523.7092404366, 0.11765500158071517944, 1568512523.7092404366, 0.087483890354633331299
1568512523.9089283943, 0.12058967351913452148, 1568512523.9089283943, 0.095447085797786712646
1568512524.1081490517, 0.094110593199729919434, 1568512524.1081490517, 0.081539303064346313477
1568512524.3082611561, 0.10782807320356369019, 1568512524.3082611561, 0.099447213113307952881
1568512524.510358572, 0.1146868094801902771, 1568512524.510358572, 0.091493286192417144775
1568512524.7097165585, 0.11880204826593399048, 1568512524.7097165585, 0.1002472415566444397
1568512524.9077630043, 0.11027362197637557983, 1568512524.9077630043, 0.077903412282466888428
1568512525.1087162495, 0, 1568512525.1087162495, 0
1568512525.3092644215, 0, 1568512525.3092644215, 0.037239722907543182373
1568512525.5079679489, 0, 1568512525.5079679489, 0.044837668538093566895
1568512525.7084870338, 0, 1568512525.7084870338, 0.0493964366614818573
1568512525.9089200497, 0, 1568512525.9089200497, 0.052435617893934249878
1568512526.108641386, 0, 1568512526.108641386, 0.060033567249774932861
1568512526.3079311848, 0, 1568512526.3079311848, 0.0287504587322473526
1568512526.5093963146, 0, 1568512526.5093963146, 0
1568512526.7084288597, 0, 1568512526.7084288597, 0.024013426154851913452
1568512526.9090073109, 0.014335074461996555328, 1568512526.9090073109, 0.042555022984743118286
1568512527.108355999, 0.040983293205499649048, 1568512527.108355999, 0.072001144289970397949
1568512527.3088941574, 0.049866031855344772339, 1568512527.3088941574, 0.08181651681661605835
1568512527.5078003407, 0.07121527940034866333, 1568512527.5078003407, 0.095178142189979553223
1568512527.709980011, 0.070498526096343994141, 1568512527.709980011, 0.10319511592388153076
1568512527.9100632668, 0.081292606890201568604, 1568512527.9100632668, 0.1085397675633430481
1568512528.1083600521, 0.074462056159973144531, 1568512528.1083600521, 0.12190139293670654297
1568512528.3091683388, 0.094729043543338775635, 1568512528.3091683388, 0.12635527551174163818
1568512528.5252895355, 0.10486254096031188965, 1568512528.5252895355, 0.12858220934867858887
1568512528.7081940174, 0.097416333854198455811, 1568512528.7081940174, 0.12991836667060852051
1568512528.9083890915, 0.10372412204742431641, 1568512528.9083890915, 0.13080914318561553955
1568512529.1083197594, 0.085677817463874816895, 1568512529.1083197594, 0.13303607702255249023
1568512529.3193233013, 0.10220622271299362183, 1568512529.3193233013, 0.13377839326858520508
