# /cmd_vel/recceipt_time, /cmd_vel/angular/z, /cmd_vel/recceipt_time, /cmd_vel/linear/x, /ctrl_vels/recceipt_time, /ctrl_vels/x, /ctrl_vels/recceipt_time, /ctrl_vels/y, /ctrl_vels/recceipt_time, /ctrl_vels/psi, /ctrl_vels/recceipt_time, /ctrl_vels/u_res, /ctrl_vels/recceipt_time, /ctrl_vels/w_res
905.23500000000001364, 0, 905.23500000000001364, 0, 905.23500000000001364, -0.034562148153781890869, 905.23500000000001364, -1.9015092849731445312, 905.23500000000001364, 4.5139751434326171875, 905.23500000000001364, 0, 905.23500000000001364, 0
905.33500000000003638, 0, 905.33500000000003638, 0, 905.33500000000003638, -0.034514501690864562988, 905.33500000000003638, -1.9012912511825561523, 905.33500000000003638, 4.5138211250305175781, 905.33500000000003638, 0, 905.33500000000003638, 0
905.43600000000003547, 0, 905.43600000000003547, 0, 905.43600000000003547, -0.034467294812202453613, 905.43600000000003547, -1.9010741710662841797, 905.43600000000003547, 4.5136666297912597656, 905.43600000000003547, 0, 905.43600000000003547, 0
905.53599999999994452, 0, 905.53599999999994452, 0, 905.53599999999994452, -0.034419726580381393433, 905.53599999999994452, -1.90085601806640625, 905.53599999999994452, 4.5135126113891601562, 905.53599999999994452, 0, 905.53599999999994452, 0
905.63599999999996726, 0, 905.63599999999996726, 0, 905.63599999999996726, -0.034372087568044662476, 905.63599999999996726, -1.9006379842758178711, 905.63599999999996726, 4.5133581161499023438, 905.63599999999996726, 0, 905.63599999999996726, 0
905.73599999999999, 0, 905.73599999999999, 0, 905.73599999999999, -0.03432431444525718689, 905.73599999999999, -1.9004199504852294922, 905.73599999999999, 4.5132040977478027344, 905.73599999999999, 0, 905.73599999999999, 0
905.83500000000003638, 0, 905.83500000000003638, 0, 905.83500000000003638, -0.034276977181434631348, 905.83500000000003638, -1.9002028703689575195, 905.83500000000003638, 4.5130496025085449219, 905.83500000000003638, 0, 905.83500000000003638, 0
905.93600000000003547, 0.038687516779157007929, 905.93600000000003547, 0.04135584394562684396, 905.93499999999994543, -0.034229282289743423462, 905.93499999999994543, -1.8999848365783691406, 905.93499999999994543, 4.5128955841064453125, 905.93499999999994543, 0.0027028992772102355957, 905.93499999999994543, 0.034431800246238708496
906.03499999999996817, 0.038666649649453127546, 906.03499999999996817, 0.041371030925262654299, 906.03499999999996817, -0.034181520342826843262, 906.03499999999996817, -1.8997666835784912109, 906.03499999999996817, 4.5127410888671875, 906.03499999999996817, 0.0022321690339595079422, 906.03499999999996817, -0.0015425964957103133202
906.13599999999996726, 0, 906.13599999999996726, 0, 906.13599999999996726, -0.036191586405038833618, 906.13599999999996726, -1.909602046012878418, 906.13599999999996726, 4.5206942558288574219, 906.13599999999996726, 0, 906.13599999999996726, 0
906.23500000000001364, 0, 906.23500000000001364, 0, 906.23500000000001364, -0.038442552089691162109, 906.23500000000001364, -1.9212851524353027344, 906.23500000000001364, 4.5307393074035644531, 906.23500000000001364, 0, 906.23500000000001364, 0
906.33500000000003638, 0, 906.33500000000003638, 0, 906.33500000000003638, -0.038476999849081039429, 906.33500000000003638, -1.9218986034393310547, 906.33500000000003638, 4.5311460494995117188, 906.33500000000003638, 0, 906.33500000000003638, 0
906.43499999999994543, 0, 906.43499999999994543, 0, 906.43499999999994543, -0.038464244455099105835, 906.43499999999994543, -1.9218299388885498047, 906.43499999999994543, 4.5311489105224609375, 906.43499999999994543, 0, 906.43499999999994543, 0
906.53599999999994452, 0, 906.53599999999994452, 0, 906.53499999999996817, -0.038452729582786560059, 906.53499999999996817, -1.9217660427093505859, 906.53499999999996817, 4.5311532020568847656, 906.53499999999996817, 0, 906.53499999999996817, 0
906.63599999999996726, 0, 906.63599999999996726, 0, 906.63499999999999091, -0.038439970463514328003, 906.63499999999999091, -1.9216972589492797852, 906.63499999999999091, 4.5311565399169921875, 906.63499999999999091, 0, 906.63499999999999091, 0
906.73599999999999, 0, 906.73599999999999, 0, 906.73599999999999, -0.03842846304178237915, 906.73599999999999, -1.9216333627700805664, 906.73599999999999, 4.5311608314514160156, 906.73599999999999, 0, 906.73599999999999, 0
906.83600000000001273, 0, 906.83600000000001273, 0, 906.83500000000003638, -0.038415707647800445557, 906.83500000000003638, -1.9215646982192993164, 906.83500000000003638, 4.5311646461486816406, 906.83500000000003638, 0, 906.83500000000003638, 0
906.93499999999994543, 0, 906.93499999999994543, 0, 906.93499999999994543, -0.038404200226068496704, 906.93499999999994543, -1.9215006828308105469, 906.93499999999994543, 4.5311689376831054688, 906.93499999999994543, 0, 906.93499999999994543, 0
907.03499999999996817, 0, 907.03499999999996817, 0, 907.03499999999996817, -0.038392934948205947876, 907.03499999999996817, -1.9214255809783935547, 907.03499999999996817, 4.5311341285705566406, 907.03499999999996817, 0, 907.03499999999996817, 0
907.13599999999996726, 0, 907.13599999999996726, 0, 907.13599999999996726, -0.038379721343517303467, 907.13599999999996726, -1.9213563203811645508, 907.13599999999996726, 4.5311360359191894531, 907.13599999999996726, 0, 907.13599999999996726, 0
907.23599999999999, 0, 907.23599999999999, 0, 907.23599999999999, -0.03836824372410774231, 907.23599999999999, -1.9212931394577026367, 907.23599999999999, 4.5311403274536132812, 907.23599999999999, 0, 907.23599999999999, 0
907.33600000000001273, 0, 907.33600000000001273, 0, 907.33600000000001273, -0.038355447351932525635, 907.33600000000001273, -1.9212236404418945312, 907.33600000000001273, 4.5311436653137207031, 907.33600000000001273, 0, 907.33600000000001273, 0
